;blade;f_rot;start_idx;end_idx;b0e;b1e;b2e;b0f;b1f;b2f;r2e;r2f;pitch1;pitch2;alpha;gamma1;gamma2;create_time;pitch1_deg;pitch2_deg;alpha_deg;gamma1_deg;gamma2_deg
17;2;0.13730605519703418;33259;40542;85.64463037094126;33.42559346415119;12239.530961731722;-45.31552670095901;823.5684468345708;-2448.228396442896;0.9988706644031308;0.9585304134923007;0.04056403363006718;-0.197420872099492;;0.01365339608097401;-0.06733846144518747;20210108_181448;2.3241479270295855;-11.31138275909292;;0.7822819714602692;-3.8582096397136563
18;3;0.14682131845543972;7774;14585;-235.55970007837715;155.86604760684634;14396.775973207528;-1.064315047105699;353.53358647723996;-2451.8845197202468;0.9993770071908336;0.9561570513310953;0.41524427970053074;-0.16868938253753454;;0.06361279127431818;-0.02455891013478329;20210108_181448;23.791744693790296;-9.665189668068578;;3.6447444630650616;-1.4071219001641462
19;3;0.14594279042615294;11097;17949;-184.3039198074456;232.10677860267407;14308.680180580976;4.844534521094479;335.21321107226095;-2445.4312835899495;0.999245643538;0.9712572936934923;0.6056174480993306;-0.16927003316756042;;0.09505754644760263;-0.02342940629737156;20210108_181448;34.699323775574825;-9.698458498540674;;5.446396222316422;-1.3424060973366234
20;3;0.14496955639315745;14585;21483;-245.0373311498611;281.30326432831373;14194.09668660324;22.643024303990806;278.1102744522568;-2417.707271851093;0.9993367417763349;0.9635415786396374;0.7911058464999644;-0.1687127042531465;;0.11661538242794132;-0.01959462994428066;20210108_181448;45.32702615257231;-9.666525903944148;;6.681569239425101;-1.1226895969279453
21;3;0.14351320321469574;17949;24917;-156.73717290839392;274.8933024351849;14053.209271256837;14.50464659636819;360.9770986788867;-2388.6440157099332;0.9986222583015294;0.9166805450344756;0.6508367788116505;-0.16836238533328798;;0.11533896877073258;-0.025689278411789238;20210108_181448;37.29020057779705;-9.646454108352673;;6.608436123954181;-1.4718872317320617
22;3;0.14190435646374344;21483;28530;-227.9851505600307;249.32709439014997;13925.877972455277;5.041141809237903;315.9611623984483;-2362.7096625507293;0.9983800590851977;0.9074422752131862;0.6680633483766009;-0.16806284394145993;;0.10572275216040809;-0.022690725694651286;20210108_181448;38.27721030935723;-9.629291650811451;;6.0574674972989895;-1.3000828163925717
23;3;0.13989927252378287;24917;32065;-138.03404281115476;271.6253896559806;13774.201849863908;-20.374025681624445;293.00501976117584;-2359.195412368115;0.9981671096622032;0.9358559831850101;0.7475514217320396;-0.16963042241168674;;0.11539065738280233;-0.02127361896168052;20210108_181448;42.83154143425016;-9.719107281211022;;6.611397663274667;-1.2188885814737744
24;3;0.1386193512614361;28530;35744;-193.63569445073753;249.8955560465417;13679.586169488164;-19.63864283432639;364.76434043537137;-2325.4639788968357;0.9980173115759498;0.931443405383522;0.6006474272874461;-0.168385491405965;;0.10766841828580453;-0.02666802747134385;20210108_181448;34.414562558961656;-9.64777798879819;;6.168945954625777;-1.5279654220469394
25;3;0.13766519823788545;32065;39329;-127.25950538927947;130.16249165717767;13600.814971589461;-25.40173459501988;303.8414035580782;-2309.9230231520833;0.9981576350814965;0.9352439497926027;0.4047381465938991;-0.16823183208938952;;0.05637913984230768;-0.02234179959377353;20210108_181448;23.189787607777635;-9.63897395847555;;3.230286765542096;-1.2800908234503203
26;3;0.13717421124828533;35744;43034;-152.84945406393905;8.760760705638848;13556.350756669766;5.268742864819986;314.0114602768289;-2351.953338139525;0.9986232487970468;0.9440324436369163;0.02789225809422976;-0.17178460447969038;;0.0037248957377867395;-0.02316549290147251;20210108_181448;1.598108669888974;-9.842532822010394;;0.21342080490144913;-1.3272849735946426
0;1;0.14947683109118087;2836;9526;-2738.122236388812;6773.086315861199;-13953.497126415743;766.5221143663949;-2829.8913616366494;3024.805461343383;0.845348066484845;0.8279736691245726;-1.1750278607828222;-0.21347458809013908;;;-0.20422543615652863;20210110_181612;-67.32413723314137;-12.231192930858677;;;-11.701255560987533
1;1;0.18198362147406733;6626;12121;588.608609499142;442.20574178947027;-17477.332589148707;-155.71916128104556;-1393.3378476876862;4197.1892465106785;0.9976217771653324;0.9519709000838179;-0.30731679763028036;-0.23568722977389267;;-0.10555348506132994;-0.07980725975444042;20210110_181612;-17.607955477691082;-13.503883551174125;;-6.047769206911389;-4.572619158433707
2;1;0.18406037180195103;9526;14959;487.3505346801969;770.8477709187009;-17584.983676461074;-134.55677508058506;-1513.886139346634;4177.815244206817;0.9975716081771182;0.9454851350643203;-0.47096840058306133;-0.233254172454424;;-0.1855730550126868;-0.08619640733778122;20210110_181612;-26.984501637436114;-13.364479635455158;;-10.632552843575999;-4.938690349645344
3;1;0.18284878405558602;12121;17590;370.48913701952165;836.9160131883154;-17497.127405811894;-79.44580526414927;-1457.3190665923044;4110.387294463235;0.9977796161921236;0.9556627708287394;-0.5212965313559197;-0.23073409436940862;;-0.20504377046425915;-0.08338564576650395;20210110_181612;-29.86809112150338;-13.220089797140364;;-11.748142663051253;-4.777645574393597
4;1;0.1852537977028529;14959;20357;253.16466187331588;760.5942439338082;-17606.60842646969;-80.88360133174933;-1505.9552756294552;4191.089816813195;0.9986327913078665;0.9667402276723196;-0.4676855440792139;-0.2336915907047524;;-0.18249008469586908;-0.08563816314235886;20210110_181612;-26.796407815018586;-13.38954185508097;;-10.455911656058234;-4.906705313309967
5;1;0.18670649738610903;17590;22946;326.2562796471519;875.4730021973223;-17704.85847272812;-95.23486095420084;-1490.3215340838592;4217.856609963612;0.9988552072914294;0.9535162531426995;-0.5311322753820744;-0.23387221514351494;;-0.20908353512130506;-0.08427557530203895;20210110_181612;-30.43163774257306;-13.399890873098986;;-11.979604128126098;-4.82863478084379
6;1;0.18846588767433095;20357;25663;272.7365547687882;1045.086798740986;-17808.562813658624;-89.40822149989752;-1564.065992533811;4197.955839175972;0.9984277702506401;0.9459754526729669;-0.5890536236003086;-0.23150062862022602;;-0.2515973714879583;-0.08793992878625922;20210110_181612;-33.75028653918547;-13.264008974564426;;-14.415467522845125;-5.038586770133669
7;1;0.1895734597156398;22946;28221;296.7251926394682;1152.4004620835806;-17876.68261505042;-93.88542676290568;-1608.13192300619;4254.418672388641;0.9986600078122608;0.9596970213727096;-0.6217856345823878;-0.2336407791690707;;-0.2742981876326196;-0.09007872410817984;20210110_181612;-35.62569262343447;-13.386630568535832;;-15.716128479436659;-5.161130715322045
8;1;0.19054878048780488;25663;30911;289.21395842205186;969.8436941453406;-17922.405089324406;-84.13169036063942;-1583.4999494272151;4296.551399955468;0.9985975857103957;0.9672746213834339;-0.5495370402966557;-0.23529036802850362;;-0.2276882853034237;-0.08846845147002609;20210110_181612;-31.48615309510902;-13.481145048113138;;-13.045577792456745;-5.068868889290439
9;1;0.19069412662090007;28221;33465;265.63554761094804;479.50004646991613;-17922.41080194372;-51.06085690652556;-1399.1358664697236;4285.367885336425;0.9985317463546081;0.9642182404061141;-0.33016708652010485;-0.23470012880956634;;-0.11212719375372493;-0.07814578793505213;20210110_181612;-18.917180591732702;-13.447326831964933;;-6.424414970734086;-4.477423835402836
10;1;0.19175455417066156;30911;36126;201.49276403933288;-63.81314063591645;-17989.183317144663;-70.28640682423638;-1303.7511553468235;4298.240226311339;0.9987231854760776;0.9422972298686749;0.04890676770626435;-0.2345374624965505;;0.014846886568701334;-0.07253776701076628;20210110_181612;2.802151379195657;-13.438006738760173;;0.8506639392960551;-4.156107905020201
11;1;0.19109497420217847;33465;38698;136.4090100418588;-486.9688359152027;-17913.03749254055;-92.99586498478243;-1370.0951983376;4330.200932131258;0.9984135966623654;0.9289005897492377;0.3415013648279485;-0.2371844613907591;;0.1126971186060345;-0.07656069456367681;20210110_181612;19.566586902598825;-13.589668603774122;;6.457069259411041;-4.386604675088867
12;1;0.19007793195210035;36126;41387;195.40667756127692;-885.8336448154271;-17834.289557064592;-43.31600446403894;-1176.0528247983536;4361.046974725968;0.998173286562945;0.9478037610282114;0.6455625970567291;-0.2398253281988201;;0.204547463006638;-0.065991237978645;20210110_181612;36.98801222285516;-13.740979126132201;;11.719706340388694;-3.781019421019789
13;2;0.18125793003443902;8455;13972;63.71548547254626;551.3712308520817;-15015.547991365462;-63.95728714356245;-1105.5519883056727;2977.328315139225;0.9979174375106534;0.9378854834133651;-0.46263057701976357;-0.19574408094747564;;-0.1862651348400639;-0.0736938333378583;20210110_181612;-26.50677953693442;-11.215309702957502;;-10.67220609677085;-4.222345626399765
14;2;0.18368846436443792;11238;16682;-83.12614890642413;442.5527366813335;-15148.146885058366;-18.50552405956248;-1093.600955442957;3013.2142797513366;0.9979424690937316;0.9238577435446778;-0.3845298606625487;-0.1963533840868065;;-0.1474038653958863;-0.0722565711180907;20210110_181612;-22.031938112717658;-11.250220201285233;;-8.445619371098767;-4.139996567153477
15;2;0.1854943424225561;13972;19363;6.27603425519197;641.9949485127775;-15242.111800086848;-5.955523593103369;-1019.2018358905839;3047.8374319834534;0.9983371456986857;0.9325604711083175;-0.56211495134086;-0.1973586597825075;;-0.21222908952735703;-0.06691742596274522;20210110_181612;-32.206814313032915;-11.307818255895977;;-12.159831119821657;-3.834086083544461
16;2;0.1863238308179616;16682;22049;-0.3416211394008515;864.3685032687104;-15275.329672485417;-56.601584633865905;-1128.3413761592778;3013.695363656509;0.998643272331621;0.9352467911521452;-0.6536956729514554;-0.1947900491994922;;-0.2908989220936781;-0.07393424735450539;20210110_181612;-37.45400314608256;-11.160647710276562;;-16.667280500872696;-4.236120334889431
17;2;0.1873009926952613;19363;24702;2.829693424977327;932.8083822714289;-15303.034816885733;-38.88902604020791;-1170.8389153842816;3023.2202105168226;0.9982132706875864;0.9271678147414886;-0.6727260375339068;-0.19504533111094738;;-0.31366611681346035;-0.076585086676474;20210110_181612;-38.54436271925227;-11.175274286388976;;-17.971744669668748;-4.3880022402055525
18;2;0.1887504718761797;22049;27347;-33.48871001406142;901.5741858043367;-15371.975822478938;-65.53259845165081;-1104.9396038794976;3041.7974876450553;0.9976027738455725;0.9165044065254188;-0.6843904690231791;-0.19535570079907238;;-0.3009160344094422;-0.0719421710904382;20210110_181612;-39.21268541400707;-11.193057159607331;;-17.241218759474492;-4.121982772490193
19;2;0.19062142584826536;24702;29948;25.792355620674016;824.2636003651287;-15486.710169605243;-79.78568841477647;-1190.4081248388766;3064.3417362027226;0.9976502185553017;0.9157588822744769;-0.6056212647169167;-0.19534580112689637;;-0.2723395913510789;-0.07694232562362979;20210110_181612;-34.69954245165452;-11.192489950173082;;-15.603909178734357;-4.408470524155277
20;2;0.19098548510313215;27347;32583;64.13292640764377;636.1143320855999;-15501.624118407364;-52.081114387215536;-1105.515461590935;3065.2525528288475;0.998261006403381;0.927460514155253;-0.5221353382773781;-0.1952191451047147;;-0.20904346210772928;-0.07137669644151563;20210110_181612;-29.91615121792931;-11.185233094652158;;-11.977308113575836;-4.0895834616852875
21;2;0.19054878048780488;29948;35196;5.117414768062448;77.04201153968748;-15466.149906752555;-50.64476590402782;-1046.9921805045356;3085.802754747432;0.9980111824367636;0.8989265723165466;-0.07345175235108106;-0.1969337627531547;;-0.02496919722081942;-0.06774753364582092;20210110_181612;-4.208475407557066;-11.283473449386415;;-1.4306296185827372;-3.881647750326082
22;2;0.19164430816404754;32583;37801;-54.67807565717826;-450.0920539308015;-15517.176870796815;-17.523862201569344;-928.6715999060266;3172.667339244574;0.998991402954101;0.8863476020981735;0.45130228110859394;-0.20168188864369943;;0.14234572689022335;-0.05988375888235373;20210110_181612;25.857715992149096;-11.555521023511425;;8.15580938253167;-3.4310866453379245
23;2;0.19149751053236308;35196;40418;-54.46032059840836;-554.8080799304453;-15492.23017903266;-24.74313754115299;-865.6918616026023;3157.3773963914737;0.9989121009032168;0.8958524709521936;0.5699400815148135;-0.20105049497590172;;0.1766350814373942;-0.05590821995773803;20210110_181612;32.65516124614092;-11.519344831135331;;10.120444680312279;-3.203305043667467
24;3;0.1813236627379873;7476;12991;-524.8939949452133;835.0386305858315;-16812.14753167175;63.78163825856995;-524.997903873078;2884.6386119965214;0.9969453958347325;0.9027443272052442;-1.009532935791938;-0.16992597308642224;;-0.2936811589322083;-0.031232373205561978;20210110_181612;-57.84197650032958;-9.736041087505608;;-16.826690929326293;-1.7894831688561792
25;3;0.1830831197363603;10367;15829;-436.5746254678372;768.21094555647;-16867.90382826615;58.22563624380002;-446.74027610173;2898.7567818182433;0.9977005632635291;0.9056980147011457;-1.0440659315882412;-0.170188074910004;;-0.26821837552085603;-0.026487732189677638;20210110_181612;-59.820571413400764;-9.751058415799527;;-15.367780905200084;-1.5176352633413432
26;3;0.18412815319462345;12991;18422;-498.054719390643;785.0551793464786;-16912.202869821143;29.30900407615433;-401.9239168759714;2889.0217030324666;0.9976833009156441;0.9190339925646516;-1.0976194282691938;-0.1691915673902965;;-0.27519788057009614;-0.023767557862622166;20210110_181612;-62.88896075138721;-9.693962740667239;;-15.76767708761179;-1.3617807548612257
27;3;0.18573551263001487;15829;21213;-437.43304769416113;852.8600382083364;-16995.535512179744;44.31399802729496;-475.3098396017826;2904.452900464433;0.9981430748092851;0.9177550346686723;-1.0623560029868948;-0.16925993844676074;;-0.2980312233773503;-0.027970393801382196;20210110_181612;-60.868515311536555;-9.697880113643489;;-17.075931262642847;-1.6025855161380789
28;3;0.1866019779809666;18422;23781;-442.1077624134261;863.1563447177525;-17051.090582769313;58.76919899300804;-524.3780413591634;2948.1872390539093;0.9986093934900874;0.9022713389271204;-1.0248714252034832;-0.17121040055377265;;-0.2971280155309216;-0.030758192895868525;20210110_181612;-58.720807207717215;-9.809633360475466;;-17.024181265019383;-1.762314638382538
29;3;0.1892863903085368;21213;26496;-337.415464956232;1034.9079357670664;-17196.534607122936;52.6259136557066;-472.2748939693995;2938.7390234325817;0.9975782954802503;0.8759812876305592;-1.142678575352771;-0.16925634341770554;;-0.3598785274312222;-0.027466829380868626;20210110_181612;-65.4706597077354;-9.697674133651399;;-20.619520759192056;-1.5737334001297003
30;3;0.18942981625307823;23781;29060;-318.81879856560386;1079.4408396906645;-17219.88744154759;15.940548243383173;-538.6946526384379;2926.19353602173;0.9972056689070542;0.8864774056892827;-1.1079092278838025;-0.16832314206419238;;-0.37781352179037514;-0.031288390137732845;20210110_181612;-63.478522841339625;-9.6442056346592;;-21.647120241562455;-1.7926927026508404
31;3;0.19087612139721322;26496;31735;-266.5465005201628;739.9860304991435;-17318.371013897595;-15.683338478850915;-563.9829303864769;2941.4348348954013;0.9976532302465903;0.9380962309687076;-0.9195622556015055;-0.1682392886524098;;-0.2543053403815585;-0.032571346529378715;20210110_181612;-52.68703624549651;-9.639401188066286;;-14.570622711501125;-1.8662006891914822
32;3;0.19142419601837674;29060;34284;-270.2889558884136;345.74777913752246;-17361.24694109541;-7.878275264922545;-380.24774691852855;2995.7918891025265;0.9983759898596076;0.9229747424199085;-0.7379129765402692;-0.17087356497044462;;-0.11566890292270673;-0.021903850322683573;20210110_181612;-42.279299203693554;-9.790334103160943;;-6.627339958379528;-1.2549981785760351
33;3;0.19109497420217847;31735;36968;-311.5099539774013;-150.26192807738835;-17288.88291112621;36.88876949867687;-288.7227363180017;2971.3858807327206;0.9980263878376209;0.8978714551662383;0.47986303497847643;-0.17020401107968613;;0.05059122301365451;-0.01670068330332446;20210110_181612;27.494126648605295;-9.751971491063918;;2.898663559087525;-0.9568786682650936
34;3;0.19094901661256444;34284;39521;-321.69228303014336;-580.2703565686129;-17258.023067897288;35.93133443296402;-277.22621240178955;2920.8124590471507;0.9975254539425195;0.8933884785748046;1.1251037540543278;-0.16765505251679333;;0.19999807864702915;-0.0160643044256094;20210110_181612;64.46369662163796;-9.605926923256428;;11.45904581720028;-0.9204168444007487
35;3;0.189897455374098;36968;42234;-352.99666307203375;-936.0626426189917;-17200.361393821262;16.01827430634229;-230.99214820535718;2945.593759213508;0.9980490796164354;0.8977602389493322;1.32885999676316;-0.16960659548419127;;0.32339144553673177;-0.013429897591638517;20210110_181612;76.1380693782973;-9.717742098826767;;18.528964959889553;-0.7694764512937957
0;1;0.23758612497030174;5725;9934;-95.85070589484033;11.808553182555805;-18912.145521049628;-43.42794407841755;-1594.3470479283874;7966.223429963664;0.9961612273218614;0.9655875539131501;-0.007406378228582484;-0.39866682452696484;;-0.0014823281835937095;-0.08440298886367525;20210112_181100;-0.4243542139753552;-22.841926477277656;;-0.08493114877321299;-4.83593504017828
1;1;0.23803856224708403;7824;12025;-128.16654168265472;-151.1071894575709;-19024.5056965638;15.948346428248117;-1398.2749908177625;8006.373325478207;0.9973534929938032;0.9609490293792;0.10764910031814591;-0.39834630121386905;;0.01887448356192562;-0.07356495921998651;20210112_181100;6.167839116610168;-22.82356184420172;;1.081428248587387;-4.21496168335724
2;1;0.2387774594078319;9934;14122;-70.67904847454938;-203.70786475000997;-19091.547119953786;-35.271170499862116;-1544.1463934198218;8045.146056560443;0.9971478699988173;0.9619964544163114;0.13116522202694103;-0.3988160489113312;;0.025323298904168342;-0.08096960042278453;20210112_181100;7.515213641040102;-22.850476404702288;;1.4509181505571087;-4.6392163730862395
3;1;0.2376425855513308;12025;16233;55.838885361468044;-199.25224787120507;-18924.676681753044;-12.876299690000959;-1454.583642768717;8067.890873976397;0.996352195805799;0.9459754740076969;0.136135056764583;-0.4029847119121868;;0.024699455140478298;-0.07693762499584685;20210112_181100;7.799964196384494;-23.089323200863657;;1.4151745358221122;-4.408201198022252
4;1;0.2363507445048452;14122;18353;-19.31348717826677;-442.62921464553654;-18718.3687645135;81.60094122888313;-1163.26920085137;8058.9465259222825;0.9965465170696038;0.9446396434945283;0.36358781524581135;-0.4065510012149291;;0.05495160665088597;-0.06218593609641675;20210112_181100;20.832047295967318;-23.29365652643344;;3.1484951385587907;-3.5629916833949213
5;1;0.2372479240806643;16233;20448;-181.78238948706021;-577.6392096874208;-18881.238483198867;37.61421622676969;-1237.2225449647603;7998.907733040394;0.9969650867707993;0.9615652636264643;0.4368054787200405;-0.400720839506531;;0.07227767501292134;-0.06557353980540244;20210112_181100;25.02711039884981;-22.95961286666345;;4.141205731258561;-3.757087078582665
6;1;0.23758612497030174;18353;22562;-51.49818546071657;-156.645532047793;-19147.993839323302;40.34730391320733;-1290.3315231348063;7826.720929407668;0.9963813781332584;0.955136613035791;0.12080827682667218;-0.38802568345299404;;0.020015533096510153;-0.06743840170078962;20210112_181100;6.921804392416422;-22.232234004535822;;1.1468055711344476;-3.863935794563118
7;1;0.23557126030624265;20448;24693;46.769023858947875;-2.2103067007570925;-19098.922680915588;-114.3737419183158;-1320.5114146100905;7630.0696898183705;0.9966538846469326;0.9358769925337024;0.0016738247107177821;-0.38007752951320006;;0.0002896836885540023;-0.06919582887226476;20210112_181100;0.09590309156883485;-21.776838328865352;;0.016597652747926524;-3.9646289542902573
8;1;0.23518344308560676;22562;26814;-14.823691986818051;-176.02749094575577;-19016.995804972994;-4.5898312277923825;-1495.166126016404;7558.561748480524;0.9968046201334344;0.9400277995127166;0.11719159687788472;-0.37831783009777514;;0.023290595779649103;-0.07870385213682064;20210112_181100;6.71458389550131;-21.676014979149866;;1.3344528405191007;-4.509398558861508
9;1;0.23646252069047055;24693;28922;-97.77480026718356;-30.770774580720804;-19136.953905553215;-66.93554271604471;-1366.3236819420677;7428.6342599589025;0.9961790861039105;0.9633115462213074;0.02251704656247474;-0.37027771572365753;;0.004142196465350895;-0.07145793301338092;20210112_181100;1.2901317351293609;-21.215350358710456;;0.23733037537861382;-4.09423797439528
10;1;0.23663038334122102;26814;31040;-49.57975696138162;366.5377599382343;-19196.397035326074;29.104600107015486;-1494.250172829588;7306.694628121424;0.996035238437591;0.9549513481644929;-0.24054912438971102;-0.3636960376566076;;-0.05018571111823729;-0.07791895867659168;20210112_181100;-13.782449593097896;-20.838247983354673;;-2.8754294389377675;-4.46442747622297
11;1;0.23579344494223062;28922;33163;33.575512890501145;402.4194816386091;-19097.242449892354;-8.039782649499166;-1742.9475567387358;7205.687393821383;0.9949886152563581;0.9392528515857829;-0.22690823535719837;-0.3607992336583794;;-0.055876551518594206;-0.09139415651513423;20210112_181100;-13.000884222728628;-20.672273340179576;;-3.2014905757607592;-5.236499440475267
12;1;0.2359046945034206;31040;35279;-50.603171388088846;108.86076215122365;-19088.421535647685;-40.2689132188315;-1614.2483542899186;7160.059149549897;0.9935304774438509;0.9426076378614037;-0.06733547833098553;-0.358857981846174;;-0.01520447727113085;-0.08466800855866664;20210112_181100;-3.85803871986008;-20.561047804368087;;-0.8711523773383847;-4.851119550189131
13;1;0.2370791844476055;33163;37381;-92.84948413315499;168.52526844208774;-19169.932561511407;-35.49806029079528;-1499.8306908829904;7216.443728606192;0.9943268872395784;0.948583581143303;-0.1118935359942232;-0.3600377610464897;;-0.02335507576521513;-0.07831874564020412;20210112_181100;-6.411027367264154;-20.628644173303496;;-1.3381472715550984;-4.487333581942313
14;1;0.23702299123014933;35279;39498;-110.60467234826118;180.84886955736363;-19102.793004808438;-13.247138599683716;-1680.6852997234446;7264.422732630748;0.9961725500439668;0.9552044236002893;-0.10719179986655011;-0.3633922335473426;;-0.024897718946123623;-0.08809503203575642;20210112_181100;-6.141637730764303;-20.82084129009506;;-1.4265342151157916;-5.047473531718623
15;1;0.2364066193853428;37381;41611;-22.32864071394696;-62.96767776892755;-19048.566846110607;91.02775525841481;-1697.8396992611479;7270.1775905598515;0.9934412136149011;0.9163188325825378;0.037069949627555755;-0.3646014057034333;;0.008661200398403488;-0.08925059196327044;20210112_181100;2.1239516604215027;-20.89012175134379;;0.496250228345547;-5.113682238539621
16;1;0.2369106846718787;39498;43719;30.107488855373397;-68.19663408804033;-19178.67537548438;-5.867685577987119;-1308.032616467862;7500.533657717529;0.9903908236050312;0.9132211744541429;0.0520896360495177;-0.37279935854751883;;0.009092362871402733;-0.0682554341110993;20210112_181100;2.9845163020098706;-21.359829849957162;;0.5209540183328271;-3.910748303399264
17;2;0.23849272597185786;7105;11298;-103.80652480529218;-207.02597131872676;-16306.381183733687;-15.160887774579505;-1238.4755483338208;6437.114773412273;0.9955838453403597;0.9363403099076774;0.16563052311652912;-0.37598140018501897;;0.032166845667972184;-0.07602357126623571;20210112_181100;9.489929933121138;-21.542147406020817;;1.8430244970234815;-4.355829777067342
18;2;0.2382654276864427;9189;13386;-75.50428561338529;-208.88643032371863;-16282.889539736145;51.13662937723589;-1310.4789060060325;6408.777809259261;0.9966068308148694;0.9298346961784594;0.15806727638827903;-0.37496808142868365;;0.032599575070650935;-0.08056910169867862;20210112_181100;9.056587816176279;-21.484088517981355;;1.867818065468191;-4.616269486494597
19;2;0.23815194093831865;11298;15497;-59.73395517202586;-178.63181091570954;-16303.460301001041;-51.893268473914674;-1240.376495304522;6434.082747996652;0.9977041345129897;0.9443772198400818;0.14303077244451837;-0.3758816847321395;;0.027766936523506425;-0.07615415390641636;20210112_181100;8.195059601566975;-21.536434131418588;;1.5909282728045768;-4.363311611227369
20;2;0.2376425855513308;13386;17594;-94.53159880729406;-148.9222399939934;-16326.796905064082;-90.57721987935176;-911.4102641072668;6418.378419015447;0.9977600710319231;0.9571283463689991;0.16196627714590062;-0.3745606727815999;;0.023204553498234356;-0.055852001535396774;20210112_181100;9.279984103906306;-21.460745721966322;;1.3295229809343587;-3.2000839653364292
21;2;0.23651844843897823;15497;19725;-87.95086504860802;-275.3925742648719;-16340.023892344445;101.63336085023639;-948.2562497811696;6234.8000959672145;0.9976469919790791;0.9518448505296553;0.2826447909375486;-0.36451483622192343;;0.04418460859328388;-0.058065356588895715;20210112_181100;16.19435362207903;-20.88516168541864;;2.5315915918326355;-3.326899868465871
22;2;0.23663038334122102;17594;21820;-142.7231645824013;-398.57887694775764;-16385.907315354412;1.786178261050444;-1171.5314418563341;6083.2671286229925;0.9971682817115828;0.9178027070685503;0.3279360409658978;-0.35547890102176255;;0.06556749851997085;-0.07155733350361299;20210112_181100;18.78935109757521;-20.36744073449572;;3.7567409384246013;-4.099933202967108
23;2;0.23646252069047055;19725;23954;-122.45883361315195;-343.54860532142186;-16411.60231082308;12.900309492741481;-1114.887215389223;6033.906503065498;0.9973785245873418;0.9203966262275945;0.29891379924411265;-0.3523210265271459;;0.05696715598236172;-0.06798522720260289;20210112_181100;17.126499134908432;-20.18650785372218;;3.2639776086527656;-3.895266587947142
24;2;0.23623907394283014;21820;26053;-137.3258822296056;-93.49543683785598;-16464.54382661794;-81.49800793816594;-1026.7639594755617;6013.662273356174;0.9973253243599496;0.948530660606671;0.09080792554652434;-0.35019478458053194;;0.01554779758686358;-0.062402618488995906;20210112_181100;5.202910880154054;-20.06468316395752;;0.8908231824509691;-3.575406669984504
25;2;0.23618327822390175;23954;28188;-105.92167287613802;189.3003253551945;-16469.78993136122;50.14052399695722;-1183.6065552090797;5887.558451871612;0.9962589363548672;0.94570092045466;-0.1585920577881803;-0.3433195722539361;;-0.032158144706464505;-0.0719273135123074;20210112_181100;-9.08665557555759;-19.67076251438726;;-1.8425259686513855;-4.121131495969512
26;2;0.23568230025925052;26053;30296;-119.05775081597184;289.1004328539704;-16473.4330125766;-14.898144646562708;-1333.2205947984191;5675.350871785241;0.9951361185167932;0.9398049985756078;-0.2135376926373465;-0.33178040380899526;;-0.050961713955274095;-0.08102016831619203;20210112_181100;-12.234808555081749;-19.00961686340161;;-2.919891126390155;-4.642113699957357
27;2;0.23601604909133822;28188;32425;-89.12521167505528;217.92036650507228;-16525.56677830466;-74.09328319790289;-1399.900280027622;5676.332299223268;0.9938790514801745;0.945748061993002;-0.15442904293143028;-0.33086165952520097;;-0.03840048850242006;-0.08481282401081214;20210112_181100;-8.848132394215554;-18.95697669348843;;-2.2001859224293128;-4.859416864405346
28;2;0.2360717658168083;30296;34532;-52.874302106167335;162.07469524186877;-16536.48494111478;-15.077208361032625;-1366.631166729217;5737.128429165476;0.9930887297327584;0.9311680185722929;-0.11804297184886867;-0.3339440243124011;;-0.02825390137751356;-0.08273775462257701;20210112_181100;-6.7633640881217625;-19.133583186714738;;-1.61882930371039;-4.740524146262681
29;2;0.2363507445048452;32425;36656;-79.61928076438419;146.0858928511039;-16536.661314912075;0.4822603489833279;-1259.4870777063643;5708.369247823739;0.9921960694534114;0.9225103089072841;-0.11547241754053057;-0.3323876070347769;;-0.0255943224983481;-0.07623715127932511;20210112_181100;-6.61608217524482;-19.044407045545626;;-1.4664466586520752;-4.368067010405713
30;2;0.23730422401518747;34532;38746;-107.9809765674486;112.48897608997126;-16538.87646525333;-12.176884277697692;-1215.9469073776243;5729.205193192226;0.9931282196970013;0.9384504372201327;-0.09224885239903889;-0.3334715702682805;;-0.01963556917240127;-0.07358692126336903;20210112_181100;-5.285469907390208;-19.10651356397274;;-1.1250352419157794;-4.216220015752541
31;2;0.23775558725630053;36656;40862;-132.79320823547067;233.5655852171721;-16505.826659146856;-30.027861916731617;-1363.8123134356624;5729.371288081648;0.9951017974266193;0.9400291635520093;-0.1696138610895829;-0.33409972010932426;;-0.04077765526212481;-0.08272041968112655;20210112_181100;-9.718158387351314;-19.14250389876636;;-2.336387544959184;-4.739530927279462
32;2;0.23663038334122102;38746;42972;-9.636425167711892;204.20369951163656;-16454.114302910617;4.672547647604627;-1389.8978787499886;5728.281045020483;0.9926070675501688;0.9049719545463877;-0.1458763019553041;-0.3350138999564163;;-0.03565589277803573;-0.08457192469218612;20210112_181100;-8.358096433014923;-19.194882545720645;;-2.0429321709524393;-4.845614350160498
33;3;0.2387774594078319;6412;10600;114.51959371471793;-130.789169278016;-18377.79078606362;-40.013594478972884;-408.9556426218762;6475.361808147711;0.9967168659960155;0.9656301659077763;0.30953294682681654;-0.33876427009583476;;0.020199344459018498;-0.022254546600603792;20210112_181100;17.734931473423917;-19.409762926321214;;1.157337186432725;-1.2750915951918107
